dataset,kem_backend,sig_backend,backend_label,round,loss,accuracy,f1_score,fl_time_sec,train_time_sec,learning_rate,batch_size,time_adv_keys,time_share_keys,time_verify_sigs,time_masked,time_unmask,time_secagg_total
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),10,0.594336,0.778744,,80.889,7.84,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),11,0.604836,0.781405,,89.961,8.713,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),12,0.614082,0.784776,,97.544,7.252,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),13,0.622847,0.787793,,106.305,8.391,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),14,0.630713,0.788724,,114.834,8.165,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),15,0.636951,0.790898,,122.664,7.477,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),16,0.644556,0.791386,,130.717,7.695,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),17,0.647504,0.791297,,139.484,8.319,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),18,0.654118,0.791208,,148.228,8.356,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),19,0.658033,0.79072,,157.215,8.633,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),20,0.661414,0.790587,,166.27,8.685,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),21,0.663314,0.790277,,174.574,7.898,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),22,0.666683,0.7897,,183.421,8.476,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),23,0.669852,0.789478,,190.814,7.044,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),24,0.670679,0.787793,,200.08,8.907,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),25,0.674852,0.78726,,208.552,8.096,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),26,0.676531,0.785442,,217.188,8.258,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),27,0.678176,0.784422,,225.907,8.338,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),28,0.680587,0.784067,,233.992,7.673,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),29,0.679261,0.78318,,240.897,6.544,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),30,0.682624,0.782425,,250.536,9.247,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),31,0.684274,0.782159,,259.173,8.175,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),32,0.683657,0.780607,,267.915,8.385,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),33,0.686276,0.780119,,276.482,8.197,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),34,0.685615,0.779409,,285.224,8.413,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),35,0.684807,0.779143,,292.946,7.338,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),36,0.687354,0.778744,,301.091,7.766,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),37,0.688261,0.778167,,309.862,8.414,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),38,0.689665,0.777724,,318.233,8.03,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),39,0.69101,0.77728,,327.09,8.514,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),40,0.691445,0.776615,,336.071,8.634,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),41,0.69126,0.776437,,345.155,8.745,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),42,0.691674,0.775905,,352.704,7.149,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),43,0.693337,0.77555,,361.446,8.346,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
